pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
GSE27786_LSK_VS_BCELL_DN,0.00190542407897014,0.0097512879335531,0.45505986738723,0.615675124270518,1.19678166692105,195,CRISPLD2|NIP7|ARF6|EMP3|NLK|ATP2A3|CSNK2A1|DOCK2|DPT|TUBB2B|SP1|ARIH2|RAC1|RAD17|CNR1|ICOSLG|MBD2|PPP1CC|CAMSAP2|IKZF1|MFHAS1|LSM4|PTEN|GALNT4|ATXN7|THEM6|HYPK|SERF2|MKNK2|TFAM|WRAP73|CRIP3|KXD1|RAB39A|WTAP|MED13|AKAP8|OSBPL11|RLF|GNAI2|YKT6|DBH|DIPK1A|MYADM|ARHGEF1|TCOF1|ADRA2B,"CRISPLD2, NIP7, ARF6, EMP3, NLK"
GSE27786_LSK_VS_NKCELL_DN,0.000444299823474529,0.0036441561278921,0.49849310876659,0.633321770136584,1.23124587227765,194,ERO1B|GPR183|PTGER2|ENPEP|ARF6|AXL|CEMIP|LIMS4|CEBPB|FZD7|SP1|CYB5R4|PTPN12|OLR1|KLF3|ITGB5|ERRFI1|HEXB|MBD2|MBNL2|VPS26C|ESYT2|AKAP12|KIAA0930|ITPRIPL2|OTULIN|CRYBG1|MARK3|ABCA7|LEF1|NDUFA13|AKR1B1|KXD1|LSM14A|EPB41L2|NFKBIA|SIDT1|TIFAB|FOXK1|SLC37A3|TRIM8|COMMD6|VPS26A|ZHX2,"ERO1B, GPR183, PTGER2, ENPEP, ARF6"
GSE27786_LSK_VS_NKTCELL_DN,0.0112840856707278,0.0333795175396392,0.380730400722792,0.5930405035304,1.15290442903535,193,GPR183|CRISPLD2|EVA1C|CEMIP|INHBA|SLC16A6|DPT|PHKG2|LAPTM5|HDHD5|MAP3K3|DAPK2|ETV4|NABP1|KRT222|MYO1E|AGO2|BBS9|SVIL|CD177|F2RL2|UBXN11|MARK3|HSD11B2|NCALD|AKR1B1|LSM14A|YWHAZ|DUSP7|JARID2|TENT5A|SHLD1|F2RL1|SURF1|RCBTB2|SLC37A3|S1PR1|C1orf52|EIF4A2,"GPR183, CRISPLD2, EVA1C, CEMIP, INHBA"
GSE27786_NKCELL_VS_ERYTHROBLAST_UP,7.61445307943226e-05,0.00101637302473956,0.538434096309916,0.644420890645674,1.25279651236411,197,GPR183|KIT|CD86|ARF6|AXL|LIMS4|ZDHHC9|DHX15|CCAR1|PKIB|SRF|CPEB2|MOCS2|PDE4B|TAF3|FUS|NKAPD1|NHLRC3|RBM17|TBC1D32|WDFY4|PTPN12|TRMT1L|NOB1|TMEM42|C14orf93|ZPR1|MYO9B|NRBP1|CALU|AZIN2|RHOT1|CRYBG1|MBNL1|DUSP12|WDR82|DUSP7|GSTM4|CNOT2|CCDC115|STYK1|ZDHHC4|SURF1|HMGN3|MRPS34|ZFP90|FMNL3|B3GNT5|BHLHE40|TTC39B|GLB1|FPGT|COX17|SGTA|LSM14B|KIAA0319L|MARVELD1|GAK|SETX,"GPR183, KIT, CD86, ARF6, AXL"
GSE27786_NKCELL_VS_NKTCELL_DN,0.000180247930759117,0.00193003938166685,0.518848077743792,0.637868995141651,1.24005356339955,193,PDE1A|GPR183|EREG|RRS1|NLK|ANTXR2|DHX33|PES1|RRP15|TCF7|NSUN2|WDR43|HK1|EEF1D|PM20D1|CMSS1|SMG1|NOB1|ETNK1|SLC5A6|EIF3B|EXOC4|NOL9|RPP14|IKZF1|ADRA2C|MFHAS1|ANKRD40|C22orf39|MYCT1|NOP56|FAM133B|ZEB1|UBXN11|RCBTB1|PPCS|CRTAM|SV2C|C21orf58|A1CF|WDR6|TBCEL|LRRC28|TNRC6C|MAGEB5|LEPR|DGKI|RRP9|TMEM200A|HACD3|RNF14|ZFP2|FGD5,"PDE1A, GPR183, EREG, RRS1, NLK"
GSE27786_NKCELL_VS_NKTCELL_UP,9.41933062919942e-05,0.00120448763321416,0.538434096309916,0.644581386192718,1.25297117818106,195,MIA2|DUSP5|RASSF8|SLC15A4|LIMS4|ZNF326|ZDHHC9|ADGRE5|PKIB|PNP|MSN|LAPTM5|BNIP2|PRDX1|MAP3K3|STK35|SNX9|DHRS4|KPNA4|F5|FYB1|ITGB5|DIAPH3|MCTP1|MBNL2|SMC6|SCD|C14orf93|ITPRIPL2|EIF1|CAMKK2|MINDY1|PRDX4|TGFBR1|CRYAB|RNF217|MAP1LC3A|NOTCH2|TRIB1|SUMF1|PLD4|PTPN11|YWHAZ|JARID2|STYK1|VPS9D1|RWDD2A|GNB4|REL|WASF2|RNASE2|MS4A2|VPS26A|LANCL2|CTNNA1|SLC31A2|TMPO|KLHL2|ACLY|ARL13B,"MIA2, DUSP5, RASSF8, SLC15A4, LIMS4"
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN,0.0139742957193097,0.0387053830269908,0.380730400722792,0.593402129302315,1.15344094807731,196,IL1R1|MFAP4|FGF7|TWIST2|HS6ST2|VCAN|THBS4|PTPRG|PLA1A|SLC16A12|NRF1|MAMLD1|TNFRSF12A|FXYD2|MED13L|CNIH2|KCTD20|DIXDC1|DHFR|FBXO16|TRIM59|SLK|FHL5|KCND2|ABCA3|SNAP91|RGS6|TRIB1|RAD54B|TEAD4|C11orf24|SERTAD3|YAP1|CELF6|DOC2B|KANSL1L|SLC7A9|KIAA1958|USP6NL|C1QL2|NID1|SEMA4G|BBS10|DCAF8|FAM169A|SYNPO2|NDC80|MRO|KIF27|GUCD1|DYRK1A|LOXL3|C21orf62|GRIA2|PRL|SLC30A10|SMTN,"IL1R1, MFAP4, FGF7, TWIST2, HS6ST2"
GSE27786_NKTCELL_VS_NEUTROPHIL_UP,0.00212740862357548,0.0105547197699183,0.431707695803346,0.613567838780401,1.19203517761436,188,SOCS2|RGS1|ARF6|NLK|ADGRE5|ITGA2|TMEM135|TAF4B|NOL12|KDSR|VEZF1|GNL2|EIF4H|SF3A3|DRG2|MYO1E|CCT6A|PTPN4|COA5|NENF|ATPAF1|GDPGP1|YBX1|AKIP1|TNFAIP3|IPO5|CRYBG1|RCBTB1|DUSP12|METTL15|SAR1A|BSCL2|HOOK1|SPRYD4|SART1|MDN1|VPS41|MDP1|CUL1|TENT5A|RCBTB2|RRP9|SNRPF|ZFP90|ST13|S1PR1|RPTOR|MAN1A2|DBP|ECE1,"SOCS2, RGS1, ARF6, NLK, ADGRE5"
GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_UP,0.00312634456219275,0.0138092028168659,0.431707695803346,0.609481623510165,1.18474241460785,195,FHL2|GYPC|PNP|DNAJC2|PUS7|PNO1|HEATR1|WDR43|HARS1|PRDX1|RNPS1|PSMC4|NOLC1|FTSJ3|MORC3|PIGP|ALYREF|RIF1|SNRPA1|DEK|SPC25|PEX11B|PABPC4|HNRNPDL|U2SURP|GNL3|SELP|PTEN|ANAPC13|COQ6|HYPK|NOP56|ABHD10|MAGOH|RPL7L1|IFI27L2|AKR1B1|ANKMY2|DIS3|PTPN9|GTPBP1|WDSUB1|IL18BP|PTPN11|EWSR1|AHCTF1|DDX39A|MTRR|PIAS2|PTGER4|NUP93|BEX3|CLUH|LRRC8C|NUTF2|NAF1|CPSF7|PTPN20|ACY3|EXO1|PCLAF|HMGB1|FANCI|PRPS2|SF3A2|EFR3A|KTI12|DPP3,"FHL2, GYPC, PNP, DNAJC2, PUS7"
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN,0.000581590306914199,0.00432596637448241,0.477270815362862,0.624685118677764,1.21424807892858,196,ABI3BP|BYSL|SLC7A6|ZNF326|DHX15|GYPC|RCL1|AATF|NSUN2|HEATR1|WDR43|NOLC1|PM20D1|SRSF9|NOL12|CD200|ALYREF|MAFK|SNRPA1|SPC25|COPG2|CFD|RNF126|PABPC4|GNL3|UTP25|PTEN|RBMXL1|COQ6|MAPK6|ABHD10|MAGOH|ANKRD28|PSMD3|IFI27L2|NUP188|SMIM12|DIS3|PTPN9|SSRP1|AHCTF1|FGF13|FUT8|FANCA|MTRES1|SH3BP2|RBM8A|HSF1|NUP93|HNRNPC|LRRC8C|NUTF2|NAF1|EXO1|GINS1|HNRNPU|MMS22L|PRMT7|SF3A2|TBRG4|PSMD14|ASB15|CBL|GALNT11|RPP40|EIF4A3|RAN|GSPT1|CENPB|MCM4|CNOT9|NDUFS8|PSIP1|PSPC1|PSMC1|CAD|PPP3CB,"ABI3BP, BYSL, SLC7A6, ZNF326, DHX15"
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_UP,0.000230127274912064,0.00230221783033178,0.518848077743792,0.647928861681356,1.25453572009732,167,IRAK2|RRS1|PHLDA1|RASA4|IFI16|RELA|RCL1|RMDN3|CTPS1|PDE4B|PAK1IP1|PPP1R15A|PTPN12|NRF1|EHD1|DYRK2|TASOR2|MALT1|PSMD11|GADD45B|ETF1|SLC25A25|ICOSLG|PTP4A1|ABL2|MCTP1|NFKB1|CRLF3|PPP1R15B|IRF1|LCP2|FAM102B|SBDS|MTDH|RELB|RDH11|PLEK|CD69|PDE1B|PRPF40A|PWP1,"IRAK2, RRS1, PHLDA1, RASA4, IFI16"
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_UP,2.66684438984356e-05,0.000484808427884993,0.575610261071129,0.658069229526816,1.27369360781776,164,ACSL4|SMOX|CD86|ANTXR2|STX11|PRRG1|VCAN|MIR155|GRAMD2B|PLA1A|RCL1|TNFRSF9|MOB1A|SCIN|LHFPL6|KSR1|CASD1|MPZL1|IGF1R|CLIC4|GALNT2|LRRC8A|RAPGEF2|CAMSAP2|NFATC2|SLC12A4|PPP4R2|MAP2K6|DAP|AK4|TXNIP|CSF1,"ACSL4, SMOX, CD86, ANTXR2, STX11"
GSE27859_MACROPHAGE_VS_DC_UP,0.0157707171400236,0.0419404661060017,0.352487857583619,0.598711789455054,1.1585301557212,163,IRAK2|SPRED1|CXCL9|VCAN|IFI16|PLA1A|RCL1|PNP|TGM2|PRDM1|GABPB1|EIF2S1|HIVEP1|ELAVL4|SLCO3A1|DYRK2|MALT1|ABL2|CALCRL|RAPGEF2|NFKB1|CRLF3|PPP1R15B|IRF1|LCP2|SLC12A4|RPS6KA4|INTS12|GTF2F1|EIF1|RDH11|CD69|KCNH5|GBP2|PLEKHO2|B3GNT5|CCR9|HIVEP2|MED10,"IRAK2, SPRED1, CXCL9, VCAN, IFI16"
GSE27896_HDAC6_KO_VS_WT_TREG_UP,0.00799606567442321,0.0259885470085323,0.380730400722792,0.606254983144707,1.17413747295596,168,SPRED1|SLC41A1|ETV3|SLC7A6|PPRC1|USP36|TCF7|SPRY2|ITPKB|LRRFIP1|TGIF1|DUSP6|ELK4|C1orf94|GEM|ABTB2|PFKP|HSPA4L|SNRK|PEAK1|MAX|ESYT2|IKZF1|STK4|GALNT4|ATXN7|INPP5D|KMT2E|ABCA3|KAT2B|CBLB|RNF169|PODXL2|SAFB|MYOF|LDHB|ZSWIM4|ARHGAP17|ST13|ZHX2|HIVEP2,"SPRED1, SLC41A1, ETV3, SLC7A6, PPRC1"
GSE28130_ACTIVATED_VS_INDUCEED_TREG_DN,0.0120313655275737,0.0349117408280757,0.380730400722792,0.591593196341525,1.14879152239959,183,DUSP5|HGF|HADH|STC1|DCK|CXCL9|STX11|IGHV3OR16-13|LAMA3|TGIF1|DAPK2|SDS|CCND1|C14orf132|CRLF3|ICOS|KCND2|CEP43|RPUSD2|MMP12|GSTA4|VPS41|RFPL1|RREB1|ATP6V1G2|APOB|PNPLA4|CACNA1D|POP7|CALCR|GP2|UPK1B|CDK2|AP3B2|C2CD2|CCR9|NPHP4|BRSK2|TEC|DDIT4|HOXB2|FOXM1|DDX6|ARMCX2|BPHL|TNNC1|DNAJB12|PER1|PCCB|SPEF1|TLX1|EPB41L1|NDUFB7|ZBTB5|HMOX1,"DUSP5, HGF, HADH, STC1, DCK"
GSE28130_ACTIVATED_VS_INDUCEED_TREG_UP,0.00442454890842288,0.0175683800177965,0.407017918923954,0.604771292391683,1.17547487706151,192,GPR183|SLC2A2|MYC|HBEGF|VCAN|ELK3|TP53BP2|PTPRE|RHOQ|CXCL5|TCF4|PLA2G4A|GRK3|EVI2B|IL1RN|ELAVL4|HSPA4L|ABAT|ST6GAL1|FOSL2|BCAT2|IL10|ZFP69B|LPXN|CTNNA2|LCP2|HPCA|RASAL2|UPP1|CASK|GUCY1A2|DZIP3|ALB|SNRPB|CRTAM|ADH7|SV2C|NFIL3|RYK|MED13|IGKV1D-13,"GPR183, SLC2A2, MYC, HBEGF, VCAN"
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_DN,0.00739897963113803,0.0248263283491078,0.407017918923954,0.600926113793094,1.16811176513555,195,NR4A2|PTGER2|RGS13|LIF|DCK|OTULINL|LIMS4|CHSY1|MPP1|SET|PRDM1|MEGF9|TCF7|TGIF1|PTPN12|LHFPL6|KCNAB2|RELN|BRD9|HSPA4L|ASPM|ATP1B3|SQOR|GALNT2|CDC14B|TEX10|TJP2|CNOT6|FANCG|CRYBG1|PAICS|PREX2|ABCB7|NDUFB11|SPRTN|CUL1|WASF2|UCP2|SUPT5H|MYADM|CEP55|PIK3CA,"NR4A2, PTGER2, RGS13, LIF, DCK"
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_UP,0.00516815433041816,0.0196405989842412,0.407017918923954,0.605977856663898,1.17782913912483,191,SERPINE2|ZFPM2|CYP19A1|CDK8|MGAT4A|PKIB|EDARADD|NUS1|TCF4|CHST15|PPM1K|HSD17B7|AJM1|MCTP1|PDE10A|ELN|CD40|FBXO16|LHPP|CES5A|PPCS|MYSM1|SELENOW|DAPP1|ST6GALNAC5|CELF3|GPR137|MCFD2|DOCK10|ARL15|TRIB1|ATP6V1H|NFKB2|DGKI|RLF|C4orf33|ZMAT1|MYLK|CDK5R1|PAK3|CACNA2D1|DNAI4|ADRA2B|PCOLCE|GHDC|MEIOB|TEX29|ATP6V0A1|ZDHHC23|C19orf73|CAB39L|SNX29|CYP39A1,"SERPINE2, ZFPM2, CYP19A1, CDK8, MGAT4A"
GSE28408_LY6G_POS_VS_NEG_DC_DN,0.000865511378471491,0.00572930901618628,0.477270815362862,0.62656262515422,1.21810536495249,194,SPRY1|IL18R1|UCK2|HNRNPAB|OTULINL|ACSL5|SLC24A3|SLC7A1|PTBP1|DKC1|SRF|SFPQ|CTPS1|CTPS2|TOM1L1|PSMC4|PIP4K2A|SRRT|RANBP1|SEH1L|SRSF9|UCHL1|HEXB|TTK|DEK|CD59|SQOR|EGR1|CD74|SRSF2|IRF1|HLA-DRA|WDR12|RBMX|ETFDH|RPS2|LMNB2|ENO2|NCR3|SLC27A2|SHCBP1|RAD54B|CTDSPL|DDX39A|MSRB2|CD9|KIR3DL3|KLHDC3|BHLHE40|NUP88|PIR|RALY|CCR5|DAZAP1|PRMT7|ATP2A2|KLRB1|DPYSL2|CD93,"SPRY1, IL18R1, UCK2, HNRNPAB, OTULINL"
GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN,0.00464763028332698,0.018231284009959,0.407017918923954,0.606878820851283,1.17958032831687,191,FGF7|FBLN5|KIT|IL33|TNFRSF10D|NEFL|ANXA1|LCP1|MEST|TOM1L1|RBM17|TCF4|PLA2G4A|EDNRA|KLRK1|TMEM106C|RELN|CCND1|CLUL1|GABARAP|IFNA6|DOK5|ETFDH|CXCL13|SLCO1A2|SAR1A|SHANK2|MYT1|SMIM8|PTENP1|AOPEP|POP7|FUT8|PDZD2|CDH6|TACR3|TYR|COX7A1|CLCN4|TULP3|REG3A|PYGO1|ENDOU|TRIM44|BDH1|FCER1G|UBE3A|PCLO|TMCO6|RGS7|SRSF6|CNOT9|PPP2R3A|TSPAN7|CDK12|IFT27,"FGF7, FBLN5, KIT, IL33, TNFRSF10D"
GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_UP,4.4587973356074e-06,0.000127783885994584,0.610526878385931,0.664363149219881,1.29156557207817,197,NR4A3|IRAK3|ENPEP|SERPINB9|IL1RL2|NR4A1|VCAN|SERPINB8|PNP|ELK3|SPRY2|DOCK4|CTSL|MCL1|LAMA3|BUB1|ENTPD3|MGP|RASA3|CXCL5|RND3|OLR1|ELAVL4|LGMN|MGAT2|TMEM47|AJAP1|ZFP69B|TESK2|DIXDC1|MYT1L|C5orf22|NR0B1|EFNB2|SPICE1|IFNA14|PFKFB3|GSTA4|TRPC6|MMP1|ALB|CRTAM|PDZK1|INSIG1|FAM149A|IGKV1D-13|TLE3|PLCH1|LEPR|PIAS2|RCBTB2|CD84|INVS|KLHDC3|BHLHE40|TRIM15|USP6NL|PDGFRL|ZNF81|ESRRG|RRAGD,"NR4A3, IRAK3, ENPEP, SERPINB9, IL1RL2"
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN,0.000132636010205156,0.00156087594618241,0.518848077743792,0.639000289412454,1.24161419608256,189,RGS1|HOXA5|DENND5A|SRGN|HNRNPH1|SLC7A6|SIK1|CYTH1|TBX19|SLC2A3|TRAM2|ITPKB|BTG2|PDE4B|LAPTM5|JAK1|ARL4C|RBMS1|MT1A|EZR|IL6ST|EIF3A|FYB1|SNRK|NXF1|HLA-E|RPS29|JOSD1|ITGA6|ELF1|JUNB|HNRNPDL|RBL2|TNFAIP3|NUCB2|INPP5D|BCL11A|EIF1|JADE2|TXNIP|RCE1|MAPRE3|LSM14A|WTAP|AXIN1|UBXN1|IL11RA|ADD3|PPM1H|TERF1|TLE5|TRAF3IP2|PAN2|FCGRT|S1PR1|KDM2A|PNISR|LITAF|H3-3B,"RGS1, HOXA5, DENND5A, SRGN, HNRNPH1"
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP,6.14799583768156e-05,0.000873266347556401,0.538434096309916,0.644388231690534,1.25254652147081,196,IL1R1|SPRY1|DUSP5|NT5E|PEA15|DDX18|NPC1|URB2|AATF|NPM1|DDX42|FUS|HNRNPF|METTL1|PSME3|ELMO1|SRM|DBI|LDHA|SP3|PPP1CC|AGO2|NFKB1|PSMD7|IL2RA|DIMT1|ADO|ENO1|HNRNPDL|EIF3J|STK4|UTP25|ISG20L2|GTF2H5|IPO5|TIMM17A|ATP6V1A|LRRC8B|UBE2G2|UBE2D1|GEMIN4|GNG5|CUL1|GAD1|SLC29A1|COPS8|CEP170|NSMAF|AMD1|TCOF1|CTTN|BHLHE40|NUP88|HIVEP2|MRPS12|NUTF2|SUCLA2|NIT1|INPP5F|IQCB1|MTA1,"IL1R1, SPRY1, DUSP5, NT5E, PEA15"
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN,0.000132636010205156,0.00156087594618241,0.518848077743792,0.642340650541078,1.24850690026336,191,GPR183|RGS1|SRGN|IL7R|ATP2A3|TGFBR2|CYTH1|TCF7|TRAM2|MCL1|ITPKB|BTG2|PDE4B|LAPTM5|ARL4C|MOB1A|EIF3A|FYB1|ELOA|SNRK|DDX3X|AREG|TSC22D2|ISG20|SP3|NINL|NXF1|MAP4K2|CDK17|HLA-E|PTPN4|RPS29|ITGA6|TENM1|JUNB|IFFO1|TNFAIP3|NUCB2|BCL11A|EIF1|MBNL1|LEF1|JADE2|UBE2G2|TXNIP|LSM14A|MT2A|WTAP|YWHAZ|AXIN1|AKAP8|IL11RA|ADD3|TLE5|LEPROTL1|NME3|S1PR1|MCF2L|SYNE1|PRDM2|PNISR|LITAF|H3-3B|CAPN2|DAZAP2|SRCAP|EIF5|TDRD3|EXTL3|ABLIM1|MAN2B2|CENPB|PAX6|CXCR4|PCMTD2|CTSK|TUBB2A|ARHGEF18|SRSF6|CIRBP|SORL1,"GPR183, RGS1, SRGN, IL7R, ATP2A3"
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP,1.73885612240366e-07,1.10022169199359e-05,0.690132458796796,0.684636221446224,1.33100670372603,194,IL1R1|DUSP5|LPL|NT5E|PEA15|CHSY1|SRGN|EIF4A1|DDX18|PNP|ABCE1|URB2|AATF|DDX42|TNFRSF9|FUS|HNRNPF|METTL1|LAMA2|MAMLD1|ELMO1|GNL2|SRM|DBI|LDHA|IDH3A|UTP20|ATP1B3|PPP1CC|AGO2|PSMD7|DIMT1|RIPK2|ADO|PA2G4|LCP2|ENO1|HNRNPDL|ISG20L2|UQCR11|SLC16A7|TIMM17A|NOP56|UBE2G2|NUP188|TEX261|UBE2D1|SNRPD1|PWP1|GTF2F2|EIF1AX|NFIL3|SSRP1|RCAN1|GNG5|GAD1|SLC29A1|COPS8|LTBP4|CD9|NSMAF|SLC25A5|CPSF4|HNRNPC|NUP88|HIVEP2,"IL1R1, DUSP5, LPL, NT5E, PEA15"
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_DN,0.00212740862357548,0.0105547197699183,0.431707695803346,0.616631074124885,1.1987973578907,194,SERPINF1|HOXA5|ANXA10|ESR1|CYTH1|PPARD|AMT|SLC2A3|PHKG2|MCL1|PRRX1|PTX3|CASQ2|SLCO3A1|SERPINB7|AREG|SIRPA|NINL|MAP4K2|SMAGP|PXDC1|RGS9|ITGA6|JUNB|CDC14B|MYO9B|PTK2B|GAMT|CXCL12|TXNIP|AFDN|PHLDA2|MAPRE3|AXIN1|GUCY2F|IL11RA|ADD3|TLE5|TRAF3IP2|TYR|ARHGEF11|ZFP36L2,"SERPINF1, HOXA5, ANXA10, ESR1, CYTH1"
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP,1.59131870510344e-07,1.03372063083519e-05,0.690132458796796,0.6846043173469,1.33076985539499,195,SPRY1|IL18R1|DUSP5|SERPINE2|RRS1|HNRNPAB|PEA15|SRGN|AHR|NECTIN3|FKBP2|CTPS1|GABPB1|URB2|PNO1|WDR43|LAMA3|EMP1|EIF2S1|PRDX1|PWP2|STX1A|UTP3|NOLC1|TMED9|EVI2B|CD200|SYNCRIP|SP3|CCT6A|WDR1|NFKB1|PSMD7|UAP1|MAP2K3|ZPR1|LCP2|ATXN2|ISG20L2|CALU|C5orf22|RARA|NOP56|ICOS|PAICS|ATP6V1A|DPY19L2P2|ENO2|UBE2D1|C6orf120|RCE1|FEZ2|TUBG1|DYNLL1|GNG5|COPS8|LTBP4|CEP170|CD9|NSMAF|AMD1|IL1RAP|RNF14|HIVEP2|PFAS|GABPA|INPP5F|CD48|EGR2|AHCYL1|MTHFD2|HOXB2,"SPRY1, IL18R1, DUSP5, SERPINE2, RRS1"
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP,0.0129281021374671,0.0365346366669025,0.380730400722792,0.591448248731002,1.14958818045739,191,SERPINE2|STX11|PNP|TNFRSF9|EBNA1BP2|EIF2S1|PRDX1|VLDLR|TMEM106C|KIF2C|SRM|IGFBP4|LDHA|TTK|GK|BCAT2|BUB1B|SCD|MAP2K3|ENO1|DHFR|HMMR|CDC45|PAICS|GALK2|TRPC6|ENO2|CCNA2|SLC27A2|MICAL2|NFIL3|DHX16|TUBG1|GNG5|CCT5|CCNB1|TEAD4|PRDX3|SLC29A1|TPX2|TACR3|TK1|TOMM40|ALDOC|CDKN3|AARS1|BHLHE40|CTNNA1|HAX1|MAST2|NIT1|PCLAF|FANCI|AHCYL1|MTHFD2|RRM2|NDC80|CENPF|MATR3|NEK2|TOP2A|MCM3|IMPDH2|FARSA|BDH1|SYP,"SERPINE2, STX11, PNP, TNFRSF9, EBNA1BP2"
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN,0.00124255613114105,0.00710532097525725,0.45505986738723,0.621145808779003,1.20731083682311,191,SERPINE2|LPL|STX11|PNP|CTPS1|TNFRSF9|ACAT1|EBNA1BP2|EIF2S1|PRDX1|TMEM106C|SRM|DBI|LDHA|TTK|CDC25C|MAP2K3|LSM4|ENO1|TRIP10|DHFR|GTF2H5|CALU|SLC1A5|IPO5|CXCL12|CDC45|PAICS|ENO2|CCNA2|MICAL2|EXOSC2|MELK|NFIL3|TUBG1|GNG5|CCT5|CCNB1|PRDX3|TPX2|TACR3|DUSP4|TOMM40|NRAS|CDKN3|VWA5A|AARS1|RNF14|BHLHE40|CTNNA1|CDC20|SRGAP2|MRPS12|DLGAP5|CCL5|EXO1|PCLAF|FANCI|GINS1|AHCYL1|MKI67|RRM2|CENPF|MRPL23|MCM3|IMPDH2|BDH1|ABCB6,"SERPINE2, LPL, STX11, PNP, CTPS1"
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_UP,5.69677994476755e-05,0.0008359852979189,0.557332238758646,0.649769869356795,1.26294695002072,191,SERPINF1|RGS1|DIO2|COL14A1|ST3GAL1|IL7R|SIK1|DOCK2|PPARD|CCR7|SLC2A3|TCF7|TRAM2|PHKG2|MCL1|LAPTM5|RASA3|MAP3K3|CASQ2|SEPTIN9|FYB1|LGMN|ISG20|NINL|MAP4K2|SMAGP|JOSD1|ITGA6|CDC14B|IFFO1|PTK2B|BCL11A|PHYH|SC5D|SEC14L2|TXNIP|MAPRE3|IL11RA|ADD3|PPM1H|TLE5|LEPROTL1|TPX2|TRAF3IP2|ZFP36L2|HMGN3|FCGRT|MCF2L|SYNE1|KDM2A|LITAF|DDIT4|CD247|CENPE|VPS11|KLF5|DPY19L1|MRNIP|ABLIM1|CYFIP2|MAN2B2|PAX6|STK17A|CTSK|TUBB2A,"SERPINF1, RGS1, DIO2, COL14A1, ST3GAL1"
GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN,1.89442930898843e-11,7.69138299449304e-09,0.863415391606693,0.725208029277413,1.40988267685454,194,SPON1|SPRY1|IL18R1|DUSP5|SERPINE2|RRS1|HNRNPAB|SH2D2A|HBEGF|CYTIP|CHSY1|SRGN|RPGR|PPRC1|AHR|PNP|NECTIN3|FKBP2|GABPB1|NPC1|URB2|CTSL|PNO1|LRRFIP1|EIF2S1|STX1A|HNRNPF|UTP3|GEM|EZR|CD200|GNL2|SYNCRIP|TUBB4B|SP3|IL4R|ATP1B3|AGO2|WDR1|NFKB1|PSMD7|DIMT1|UAP1|MAP2K3|RIPK2|ZPR1|ADO|LCP2|ANKRD40|STK4|ANKLE2|ICOS|SAFB2|KIFBP|HNRNPA0|MBNL1|TFAM|SACS|PAICS|ATP6V1A|TRPC6|UBE2D1|FEZ2|DYNLL1|GNG5|CCT5|ZNF165|PRDX3|MPHOSPH10,"SPON1, SPRY1, IL18R1, DUSP5, SERPINE2"
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP,1.94080038862241e-05,0.000382816983537181,0.575610261071129,0.653477954110267,1.2702149077604,196,SPRY1|IL18R1|DUSP5|SLC16A1|RRS1|EIF4A1|PNP|ABCE1|CTPS1|PNO1|TNFRSF9|PRDX1|HNRNPF|UTP3|NOLC1|LAMA2|MAMLD1|F5|GNL2|SRM|SYNCRIP|BCAT2|CCT6A|NFKB1|PSMD7|MAP2K3|ADO|LCP2|PRMT1|ENO1|TIMM17B|UTP25|ANKLE2|ITPA|YBX1|ICOS|HNRNPA0|CAMKK2|UBE2D1|PUM3|DHX16|OSBPL3|GEMIN4|DYNLL1|KPNA2|CUL1|GAD1|ZNF267|SLC29A1|COPS8|MYOF|TOMM40|NSMAF|SEC61B|SLC25A5|AARS1|HIVEP2|CTNNA1|HAX1|PFAS|NUTF2|SUCLA2|COX17|TNFSF11|AHCYL1|QPCT|NCLN|SNHG3,"SPRY1, IL18R1, DUSP5, SLC16A1, RRS1"
